"supergroup","group","phrase","count"
"AGRI","02","chloroplast",13
"AGRI","02","chromosome",14
"AGRI","02","climate adaptation",14
"AGRI","02","climate resilience",3
"AGRI","02","cold tolerance",21
"AGRI","02","color",13
"AGRI","02","combustion",1
"AGRI","02","community composition",292
"AGRI","02","community functional",13
"AGRI","02","community structure",331
"AGRI","02","community traits",15
"AGRI","02","competitive ability",124
"AGRI","02","complex traits",18
"AGRI","02","crop improvement",15
"AGRI","02","crop production",40
"AGRI","02","crop yield",59
"AGRI","02","crops, agricultural",14
"AGRI","02","cross breeding",13
"AGRI","02","crude protein",7
"AGRI","02","crystallinity",2
"AGRI","02","dairy cattle",8
"AGRI","02","decomposition",64
"AGRI","02","decomposition rates",20
"AGRI","02","defense mechanism",13
"AGRI","02","dehydration",9
"AGRI","02","deleterious effects",14
"AGRI","02","demography",88
"AGRI","02","denitrification",8
"AGRI","02","desiccation",17
"AGRI","02","desirable traits",10
"AGRI","02","detoxification",7
"AGRI","02","diet",34
"AGRI","02","disease resistance",38
"AGRI","02","disease severity",8
"AGRI","02","disease transmission",17
"AGRI","02","dispersal",189
"AGRI","02","dispersal ability",51
"AGRI","02","dispersal distance",33
"AGRI","02","dissolution",7
"AGRI","02","dissolved organic",23
"AGRI","02","dissolved organic carbon",14
"AGRI","02","dissolved organic matter",6
"AGRI","02","dissolved oxygen",33
"AGRI","02","distribution range",51
"AGRI","02","dna",11
"AGRI","02","dominance",112
"AGRI","02","drought adaptation",2
"AGRI","02","drought avoidance",7
"AGRI","02","drought resistance",41
"AGRI","02","drought response",14
"AGRI","02","drought stress tolerance",2
"AGRI","02","drought tolerance",63
"AGRI","02","drought tolerance traits",2
"AGRI","02","drug effect",46
"AGRI","02","dry matter",14
"AGRI","02","dry weight",1
"AGRI","02","early growth",22
"AGRI","02","ecological functions",44
"AGRI","02","ecological traits",120
"AGRI","02","economic traits",3
"AGRI","02","economics spectrum",9
"AGRI","02","ecophysiological traits",42
"AGRI","02","ecophysiology",71
"AGRI","02","ecosystem",494
"AGRI","02","ecosystem function",457
"AGRI","02","ecosystem processes",140
"AGRI","02","ecosystem response",92
"AGRI","02","ecosystem services",149
"AGRI","02","ecosystem structure",47
"AGRI","02","ecotoxicity",8
"AGRI","02","elemental composition",9
"AGRI","02","energy consumption",2
"AGRI","02","energy metabolism",19
"AGRI","02","environmental stressors",19
"AGRI","02","enzymatic activities",8
"AGRI","02","enzyme activity",62
"AGRI","02","enzymes",13
"AGRI","02","evapotranspiration",23
"AGRI","02","expressed genes",2
"AGRI","02","fatty acids",18
"AGRI","02","fecundity",75
"AGRI","02","feeding",18
"AGRI","02","feeding behavior",47
"AGRI","02","feeding groups",20
"AGRI","02","fertility",98
"AGRI","02","fine root",8
"AGRI","02","fitness",188
"AGRI","02","fitness traits",23
"AGRI","02","fitness-related traits",22
"AGRI","02","floral trait",43
"AGRI","02","flowering",171
"AGRI","02","flowering phenology",31
"AGRI","02","flowering stage",4
"AGRI","02","food quality",10
"AGRI","02","food security",12
"AGRI","02","food supply",14
"AGRI","02","foraging behavior",40
"AGRI","02","forest cover",22
"AGRI","02","forest ecosystem",117
"AGRI","02","fresh weight",5
"AGRI","02","fruit quality",11
"AGRI","02","fulvic acid",11
"AGRI","02","functional change",62
"AGRI","02","functional characteristics",18
"AGRI","02","functional composition",32
"AGRI","02","functional dispersion",3
"AGRI","02","functional divergence",5
"AGRI","02","functional diversity",128
"AGRI","02","functional ecology",27
"AGRI","02","functional feeding groups",11
"AGRI","02","functional genes",4
"AGRI","02","functional genomics",9
"AGRI","02","functional group composition",28
"AGRI","02","functional groups",968
"AGRI","02","functional guilds",30
"AGRI","02","functional morphology",28
"AGRI","02","functional redundancy",23
"AGRI","02","functional response",49
"AGRI","02","functional richness",17
"AGRI","02","functional role",43
"AGRI","02","functional structure",14
"AGRI","02","functional traits",360
"AGRI","02","functional types",73
"AGRI","02","fungal disease",12
"AGRI","02","gene expression",48
"AGRI","02","gene expression profiling",13
"AGRI","02","gene expression regulation, plant",11
"AGRI","02","gene flow",59
"AGRI","02","gene frequency",17
"AGRI","02","gene function",1
"AGRI","02","gene locus",10
"AGRI","02","gene mutation",2
"AGRI","02","gene ontology",1
"AGRI","02","gene overexpression",1
"AGRI","02","gene sequence",6
"AGRI","02","genes",31
"AGRI","02","genes involved",11
"AGRI","02","genes, plant",15
"AGRI","02","genetic architecture",23
"AGRI","02","genetic determinants",11
"AGRI","02","genetic differences",31
"AGRI","02","genetic distance",6
"AGRI","02","genetic diversity",204
"AGRI","02","genetic drift",36
"AGRI","02","genetic gains",4
"AGRI","02","genetic modification",9
"AGRI","02","genetic polymorphism",19
"AGRI","02","genetic structure",79
"AGRI","02","genetic trait",34
"AGRI","02","genetic variability",183
"AGRI","02","genetic variance",34
"AGRI","02","genetic variation",366
"AGRI","02","genetics",341
"AGRI","02","genome sequence",14
"AGRI","02","genotype",133
"AGRI","02","genotypic differences",8
"AGRI","02","genotypic variation",10
"AGRI","02","geographic distance",8
"AGRI","02","geographic range",96
"AGRI","02","geographical variation",75
"AGRI","02","germination",88
"AGRI","02","germination percentage",7
"AGRI","02","grain (agricultural product)",8
"AGRI","02","grain number",3
"AGRI","02","grain quality",21
"AGRI","02","grain weight",12
"AGRI","02","grain yield",81
"AGRI","02","growth",111
"AGRI","02","growth characteristics",15
"AGRI","02","growth conditions",9
"AGRI","02","growth factor",4
"AGRI","02","growth forms",54
"AGRI","02","growth parameters",14
"AGRI","02","growth patterns",24
"AGRI","02","growth performance",16
"AGRI","02","growth period",8
"AGRI","02","growth rate",414
"AGRI","02","growth response",138
"AGRI","02","growth stages",22
"AGRI","02","growth traits",38
"AGRI","02","growth, development and aging",222
"AGRI","02","habitat preferences",42
"AGRI","02","hatching",18
"AGRI","02","health",5
"AGRI","02","health hazard",5
"AGRI","02","health risks",10
"AGRI","02","health status",5
"AGRI","02","heat tolerance",9
"AGRI","02","heavy metal",190
"AGRI","02","height growth",25
"AGRI","02","herbivory",85
"AGRI","02","high temperature",34
"AGRI","02","higher grain",2
"AGRI","02","higher growth",26
"AGRI","02","higher temperatures",70
"AGRI","02","higher yield",13
"AGRI","02","highly invasive",35
"AGRI","02","histology",79
"AGRI","02","history strategies",28
"AGRI","02","history traits",243
"AGRI","02","hormone",9
"AGRI","02","human cell",3
"AGRI","02","human health",29
"AGRI","02","human tissue",2
"AGRI","02","humic substances",16
"AGRI","02","hydraulic conductivity",27
"AGRI","02","hydraulic traits",8
"AGRI","02","hydrogen-ion concentration",8
"AGRI","02","hydrophilicity",4
"AGRI","02","hydrophobicity",2
"AGRI","02","identify genes",4
"AGRI","02","identify traits",8
"AGRI","02","immune response",25
"AGRI","02","immune system",12
"AGRI","02","important traits",49
"AGRI","02","improve yield",4
"AGRI","02","inbreeding depression",19
"AGRI","02","increased growth",22
"AGRI","02","increased productivity",22
"AGRI","02","increased yield",6
"AGRI","02","increasing nitrogen",17
"AGRI","02","individual traits",23
"AGRI","02","infectious diseases",33
"AGRI","02","innate immunity",7
"AGRI","02","insect pests",18
"AGRI","02","intraspecific trait",1
"AGRI","02","intraspecific variation",48
"AGRI","02","invasion success",240
"AGRI","02","invasive potential",59
"AGRI","02","ionic strength",2
"AGRI","02","iron",11
"AGRI","02","isotherm",4
"AGRI","02","lactation",4
"AGRI","02","larval development",34
"AGRI","02","larval stage",19
"AGRI","02","leaf",40
"AGRI","02","leaf area",91
"AGRI","02","leaf area index",18
"AGRI","02","leaf litter",35
"AGRI","02","leaf morphology",20
"AGRI","02","leaf traits",19
"AGRI","02","life cycle",64
"AGRI","02","life cycle stages",16
"AGRI","02","life history",162
"AGRI","02","life history trait",673
"AGRI","02","life-history strategies",44
"AGRI","02","life-history traits",356
"AGRI","02","light availability",59
"AGRI","02","light conditions",20
"AGRI","02","light intensity",17
"AGRI","02","lipid",13
"AGRI","02","lipid peroxidation",4
"AGRI","02","litter",39
"AGRI","02","litter decomposition",51
"AGRI","02","local adaptation",144
"AGRI","02","local climate",30
"AGRI","02","locomotion",13
"AGRI","02","longevity",47
"AGRI","02","low temperature",19
"AGRI","02","lower temperatures",18
"AGRI","02","mating system",19
"AGRI","02","maximum adsorption",2
"AGRI","02","maximum adsorption capacity",1
"AGRI","02","maximum temperature",24
"AGRI","02","measured traits",14
"AGRI","02","membrane stability",4
"AGRI","02","metabolic pathways",9
"AGRI","02","metabolic rates",23
"AGRI","02","metabolic traits",5
"AGRI","02","metabolism",243
"AGRI","02","metabolite",6
"AGRI","02","microbial activity",41
"AGRI","02","microbial community",91
"AGRI","02","microbial functional",7
"AGRI","02","milk",2
"AGRI","02","moisture",22
"AGRI","02","moisture conditions",9
"AGRI","02","moisture content",22
"AGRI","02","molecular markers",57
"AGRI","02","molecular weight",7
"AGRI","02","morpho-physiological traits",6
"AGRI","02","morphological characteristics",19
"AGRI","02","morphological traits",152
"AGRI","02","morphological variation",18
"AGRI","02","morphology",182
"AGRI","02","morphometry",23
"AGRI","02","mortality",115
"AGRI","02","mortality rates",16
"AGRI","02","multiple traits",17
"AGRI","02","mutation",40
"AGRI","02","net primary production",37
"AGRI","02","niche breadth",19
"AGRI","02","nickel",14
"AGRI","02","nitrate",25
"AGRI","02","nitrogen",227
"AGRI","02","nitrogen content",37
"AGRI","02","nitrogen fixation",36
"AGRI","02","nitrogen oxides",4
"AGRI","02","nitrogen uptake",13
"AGRI","02","nutrient availability",126
"AGRI","02","nutrient concentrations",48
"AGRI","02","nutrient content",30
"AGRI","02","nutrient cycling",90
"AGRI","02","nutrient dynamics",32
"AGRI","02","nutrient uptake",53
"AGRI","02","nutrients",75
"AGRI","02","nutrition",18
"AGRI","02","nutritional quality",13
"AGRI","02","nutritional status",11
"AGRI","02","nutritional value",13
"AGRI","02","organic carbon",73
"AGRI","02","organic functional",3
"AGRI","02","organic functional groups",3
"AGRI","02","organic matter",178
"AGRI","02","osmotic stress",6
"AGRI","02","oxidation",12
"AGRI","02","oxidative damage",3
"AGRI","02","oxidative stress",18
"AGRI","02","oxygen",30
"AGRI","02","oxygen consumption",16
"AGRI","02","oxygen demand",11
"AGRI","02","oxygen functional",2
"AGRI","02","oxygen functional groups",2
"AGRI","02","oxygen-containing functional",1
"AGRI","02","oxygen-containing functional groups",1
"AGRI","02","particle size",6
"AGRI","02","pathogenicity",50
"AGRI","02","performance",4
"AGRI","02","performance traits",21
"AGRI","02","persistence",47
"AGRI","02","personality",4
"AGRI","02","personality traits",12
"AGRI","02","pest control",15
"AGRI","02","ph",51
"AGRI","02","phenolic compounds",15
"AGRI","02","phenological traits",24
"AGRI","02","phenology",183
"AGRI","02","phenols",23
"AGRI","02","phenotype",190
"AGRI","02","phenotypic diversity",9
"AGRI","02","phenotypic plasticity",333
"AGRI","02","phenotypic responses",21
"AGRI","02","phenotypic selection",7
"AGRI","02","phenotypic traits",85
"AGRI","02","phenotypic variance",13
"AGRI","02","phenotypic variation",65
"AGRI","02","phosphate",10
"AGRI","02","phosphorus",98
"AGRI","02","phosphorus content",3
"AGRI","02","photochemical efficiency",12
"AGRI","02","photosynthesis",199
"AGRI","02","photosynthetic activity",16
"AGRI","02","photosynthetic capacity",42
"AGRI","02","photosynthetic pigments",12
"AGRI","02","photosynthetic rates",27
"AGRI","02","photosynthetic traits",9
"AGRI","02","phylogeny",144
"AGRI","02","physical chemistry",6
"AGRI","02","physical properties",12
"AGRI","02","physicochemical properties",32
"AGRI","02","physiological adaptation",8
"AGRI","02","physiological characteristics",16
"AGRI","02","physiological parameters",7
"AGRI","02","physiological performance",16
"AGRI","02","physiological processes",20
"AGRI","02","physiological response",194
"AGRI","02","physiological stress",35
"AGRI","02","physiological traits",102
"AGRI","02","physiology",551
"AGRI","02","phytohormone",2
"AGRI","02","phytomass",51
"AGRI","02","phytotoxicity",17
"AGRI","02","plant biomass",53
"AGRI","02","plant breeding",55
"AGRI","02","plant community",608
"AGRI","02","plant cover",26
"AGRI","02","plant defense",27
"AGRI","02","plant development",25
"AGRI","02","plant disease",37
"AGRI","02","plant diversity",83
"AGRI","02","plant functional",204
"AGRI","02","plant functional groups",99
"AGRI","02","plant functional traits",84
"AGRI","02","plant functional types",72
"AGRI","02","plant gene",10
"AGRI","02","plant genome",10
"AGRI","02","plant growth",157
"AGRI","02","plant growth promoting",10
"AGRI","02","plant height",91
"AGRI","02","plant hydraulic",2
"AGRI","02","plant leaf",109
"AGRI","02","plant leaves",107
"AGRI","02","plant morphology",10
"AGRI","02","plant nutrient",17
"AGRI","02","plant pathogens",10
"AGRI","02","plant performance",36
"AGRI","02","plant phenology",13
"AGRI","02","plant physiology",63
"AGRI","02","plant productivity",32
"AGRI","02","plant proteins",19
"AGRI","02","plant reproduction",37
"AGRI","02","plant root",76
"AGRI","02","plant seed",41
"AGRI","02","plant shoots",17
"AGRI","02","plant stem",25
"AGRI","02","plant stomata",11
"AGRI","02","plant stress",9
"AGRI","02","plant tissue",23
"AGRI","02","plant traits",278
"AGRI","02","plant transpiration",15
"AGRI","02","plant water relations",12
"AGRI","02","plant yield",10
"AGRI","02","plastic responses",55
"AGRI","02","pollen",23
"AGRI","02","pollination",85
"AGRI","02","pollutant removal",7
"AGRI","02","pollution effect",116
"AGRI","02","pollution exposure",58
"AGRI","02","pollution tolerance",61
"AGRI","02","polymorphism",24
"AGRI","02","polymorphism, single nucleotide",8
"AGRI","02","population decline",117
"AGRI","02","population density",198
"AGRI","02","population dynamics",378
"AGRI","02","population growth",135
"AGRI","02","population persistence",17
"AGRI","02","population size",65
"AGRI","02","porosity",8
"AGRI","02","potassium",11
"AGRI","02","pregnancy",9
"AGRI","02","primary producers",27
"AGRI","02","primary production",152
"AGRI","02","production traits",10
"AGRI","02","productivity",47
"AGRI","02","proline content",2
"AGRI","02","protein",30
"AGRI","02","protein expression",5
"AGRI","02","pyrolysis temperature",5
"AGRI","02","qualitative traits",3
"AGRI","02","quality traits",28
"AGRI","02","quantitative trait",165
"AGRI","02","quantitative trait loci",30
"AGRI","02","quantitative trait locus",45
"AGRI","02","quantitative trait, heritable",43
"AGRI","02","range expansion",163
"AGRI","02","range shifts",71
"AGRI","02","range size",53
"AGRI","02","rapid growth",32
"AGRI","02","reactive oxygen",6
"AGRI","02","recruitment (population dynamics)",61
"AGRI","02","reduced growth",17
"AGRI","02","related traits",19
"AGRI","02","relative abundance",116
"AGRI","02","relative growth",71
"AGRI","02","relative growth rate",28
"AGRI","02","relative humidity",26
"AGRI","02","relative water",7
"AGRI","02","relative water content",6
"AGRI","02","reproduction",174
"AGRI","02","reproductive behavior",39
"AGRI","02","reproductive biology",47
"AGRI","02","reproductive fitness",30
"AGRI","02","reproductive output",65
"AGRI","02","reproductive performance",23
"AGRI","02","reproductive stage",6
"AGRI","02","reproductive strategy",74
